
2488, 756, 69.32766724, 16.10143852, 4038.00, 17, 433.250, 140, 22, 60660.94, 37.88, -76, 3
2492, 757, 69.32794952, 16.10150528, 4052.50, 17, 437.875, 140, 22, 60520.92, 37.59, -68, 3
2496, 758, 69.32833099, 16.10120583, 4073.00, 17, 438.063, 140, 22, 60396.76, 37.21, -72, 3
2500, 759, 69.32865906, 16.10088158, 4086.50, 17, 438.500, 140, 22, 60281.92, 36.72, -81, 3
2503, 760, 69.32897949, 16.10054016, 4106.50, 18, 445.938, 140, 22, 60149.13, 37.20, -81, 3
2507, 761, 69.32926941, 16.10025406, 4123.00, 18, 446.000, 140, 22, 60035.96, 36.61, -72, 3
2511, 762, 69.32957458, 16.10002518, 4141.00, 18, 443.500, 140, 22, 59924.32, 36.89, -70, 3
2515, 763, 69.32987213, 16.09992027, 4158.50, 18, 445.875, 140, 22, 59783.50, 36.64, -74, 3
2519, 764, 69.33011627, 16.09965324, 4173.00, 18, 445.625, 140, 22, 59643.78, 36.66, -76, 3
2523, 765, 69.33039856, 16.09940147, 4190.00, 18, 446.000, 140, 22, 59520.49, 36.17, -70, 3
2527, 766, 69.33065796, 16.09926796, 4206.50, 18, 445.938, 140, 22, 59410.82, 35.87, -70, 3
2531, 767, 69.33093262, 16.09907341, 4225.50, 18, 445.750, 140, 22, 59312.38, 35.62, -71, 3
2535, 768, 69.33121490, 16.09894371, 4243.50, 18, 442.000, 140, 22, 59185.76, 35.05, -72, 3
2539, 769, 69.33151245, 16.09869576, 4262.00, 18, 443.938, 140, 22, 59065.60, 35.18, -75, 3
2543, 770, 69.33179474, 16.09865761, 4282.00, 19, 447.563, 140, 22, 58937.25, 34.90, -75, 3
2547, 771, 69.33206940, 16.09855652, 4299.00, 19, 447.000, 140, 22, 58802.23, 34.98, -73, 3
2551, 772, 69.33235931, 16.09840393, 4319.00, 19, 451.688, 140, 22, 58674.96, 35.29, -76, 3
2555, 773, 69.33261871, 16.09834099, 4336.00, 19, 454.000, 140, 22, 58562.37, 35.27, -79, 3
2559, 774, 69.33286285, 16.09828949, 4354.00, 19, 463.938, 140, 22, 58439.12, 35.06, -75, 3
2563, 775, 69.33311462, 16.09826279, 4371.50, 19, 458.063, 140, 22, 58295.82, 35.31, -78, 3
2567, 776, 69.33344269, 16.09809875, 4391.50, 19, 460.000, 140, 22, 58184.88, 35.83, -76, 3
2571, 777, 69.33379364, 16.09765625, 4409.00, 19, 462.000, 140, 23, 58064.82, 36.13, -82, 3
2575, 778, 69.33406830, 16.09756088, 4419.00, 19, 463.313, 140, 23, 57961.97, 36.38, -70, 3
2579, 779, 69.33437347, 16.09731865, 4430.00, 19, 462.250, 140, 23, 57855.00, 36.30, -70, 3
2583, 780, 69.33467865, 16.09718704, 4445.50, 19, 464.125, 140, 23, 57731.64, 36.48, -85, 3
2587, 781, 69.33499146, 16.09708405, 4464.00, 19, 466.125, 140, 23, 57621.58, 36.47, -73, 3
2591, 782, 69.33530426, 16.09684563, 4476.00, 19, 465.938, 140, 23, 57514.63, 36.64, -71, 3
2595, 783, 69.33563232, 16.09666443, 4488.00, 19, 461.000, 140, 23, 57402.89, 36.56, -74, 3
2599, 784, 69.33589935, 16.09649086, 4500.50, 19, 467.875, 140, 23, 57303.99, 36.20, -70, 3
2603, 785, 69.33621979, 16.09637451, 4515.00, 19, 469.313, 140, 23, 57190.13, 36.39, -78, 3
2607, 786, 69.33654022, 16.09623718, 4527.50, 19, 476.375, 140, 23, 57073.40, 36.74, -75, 3
2611, 787, 69.33680725, 16.09617615, 4537.00, 19, 482.000, 140, 23, 56956.68, 36.64, -78, 3
2615, 788, 69.33705139, 16.09611702, 4549.50, 19, 475.813, 140, 23, 56845.60, 36.75, -71, 3
2619, 789, 69.33735657, 16.09596634, 4564.50, 19, 479.813, 140, 23, 56735.92, 36.61, -72, 3
2623, 790, 69.33760071, 16.09594727, 4574.50, 19, 482.688, 140, 23, 56613.93, 36.16, -77, 3
2627, 791, 69.33783722, 16.09598541, 4590.00, 19, 477.000, 140, 23, 56499.76, 35.82, -77, 3
2631, 792, 69.33808899, 17.72091675, 4601.50, 19, 477.000, 140, 23, 56378.11, 35.96, -72, 2
2635, 793, 69.33837891, 16.09583664, 4615.50, 19, 478.875, 140, 23, 56272.29, 35.43, -74, 3
2638, 794, 69.33863068, 16.09575081, 4631.50, 19, 485.000, 140, 23, 56150.36, 35.87, -76, 3
2642, 795, 69.33889771, 16.09573746, 4645.00, 18, 479.250, 140, 23, 56042.10, 35.47, -71, 3
2646, 796, 69.33917236, 16.09582520, 4661.50, 19, 480.250, 140, 23, 55932.96, 35.48, -74, 3
2650, 797, 69.33944702, 16.09575653, 4678.00, 19, 256.438, 140, 23, 55813.00, 35.14, -72, 1
2654, 798, 69.33974457, 16.09574890, 4694.00, 19, 483.125, 140, 23, 55696.77, 35.66, -71, 3
2658, 799, 69.34001923, 16.09586906, 4709.00, 19, 488.563, 140, 23, 55578.41, 35.63, -72, 3
2662, 800, 69.34028625, 16.09598923, 4721.00, 19, 494.000, 140, 23, 55465.35, 35.71, -74, 3
2666, 801, 69.34055328, 16.09603882, 4738.50, 19, 490.750, 140, 23, 55342.93, 35.60, -71, 3
2670, 802, 69.34084320, 16.09609795, 4753.50, 19, 494.688, 140, 23, 55187.18, 35.38, -71, 3
2674, 803, 69.34123993, 16.09608459, 4773.00, 19, 498.250, 140, 23, 55027.57, 34.78, -73, 3
2678, 804, 69.34157562, 16.09614563, 4793.50, 19, 496.188, 140, 23, 54911.00, 35.04, -71, 3
